hypo_burden_mgdl_min,hyper_burden_mgdl_min,abs_dev_from_target_mgdl_min,glucose_auc_mgdl_min,glucose_sd_mgdl,glucose_rmsd_mgdl,glucose_peak_mgdl,glucose_nadir_mgdl,recovery_time_min,undershoot_mgdl,insulin_auc_muL_min,glucagon_auc_pM_min,mean_glucose_mgdl,mean_insulin_muL,mean_glucagon_pM,modulation_fraction,composite_loss
0.0,0.0,543.2887326667685,53366.71126733323,0.00039511237151988184,7.764535056506961e-06,89.09389626909007,89.09127954053125,0.0,0.0,7852.78754264824,6874.836027625079,89.09300712409555,13.10982895266818,11.477188693864907,0.0,0.020418635336819195
0.0,0.0,542.8593723917851,53322.14062760821,0.000376012444074323,7.595812216077781e-06,89.09377752139368,89.09121654951039,0.0,0.0,7846.161947240174,6869.132145383132,89.09296679633786,13.109710855873308,11.477246692369478,0.05,0.020396131684618662
0.0,0.0,542.9297061136955,53322.0702938863,0.0003669707171710115,7.32450802356074e-06,89.0936656252531,89.09117963547008,0.0,0.0,7846.110459591509,6869.165978962854,89.09284927967636,13.109624828055988,11.477303222995578,0.1,0.020392705616545253
0.0,0.0,542.9828022282417,53322.01719777176,0.00036261034981346604,7.215582952558775e-06,89.09355775112357,89.09110164414551,0.0,0.0,7846.056617677795,6869.198295862247,89.09276056436384,13.109534866629565,11.477357219485793,0.15,0.020391093685194022
0.0,0.0,543.0183090087908,53321.98169099121,0.00034690940317792194,7.1173870883143335e-06,89.09345495313906,89.09102833052074,0.0,0.0,7845.998119823972,6869.229350178455,89.09270123808055,13.10943712585459,11.47740910639675,0.2,0.020386679372247984
0.0,0.0,543.5232040146325,53366.47679598536,0.00034741824873835603,7.180416168439745e-06,89.09335664302478,89.09089244919794,0.0,0.0,7852.502182289967,6874.9987099535665,89.09261568611913,13.10935255808008,11.477460283728826,0.25,0.02040391306474066
0.0,0.0,543.5599747861995,53366.4400252138,0.00033550319909483086,6.999814952365132e-06,89.09326561281635,89.09085549887048,0.0,0.0,7852.449842588271,6875.027369811502,89.09255429918831,13.109265179613141,11.47750812990234,0.3,0.020400126324634046
0.0,0.0,543.5980376830929,53366.40196231691,0.0003268441098726834,6.87236206488529e-06,89.09317612027006,89.0908028478337,0.0,0.0,7852.40005208537,6875.055201569073,89.09249075512005,13.109182056903789,11.477554593604463,0.35,0.020397370714277833
0.0,0.0,544.0880090767396,53410.911990923254,0.00032230392936647887,6.905063266079807e-06,89.0930897647599,89.09070081862069,0.0,0.0,7858.906315279864,6880.820965531897,89.09243034349167,13.109101443335888,11.477599608893906,0.4,0.020413222842986935
0.0,0.0,543.198839667902,53321.8011603321,0.00030902960199671105,6.60978088190539e-06,89.09300358673111,89.09074663072977,0.0,0.0,7845.748486953286,6869.367292319692,89.09239959955238,13.109020028326293,11.477639586164898,0.45,0.020374771692813164
0.0,0.0,543.2416850879733,53321.758314912026,0.00031394394077044935,6.7461985730481205e-06,89.09293354433818,89.09066318638241,0.0,0.0,7845.705816582759,6869.392774377123,89.09232801154891,13.108948732803274,11.47768216270196,0.5,0.020376477595568408
0.0,0.0,543.7383041500888,53366.26169584991,0.00030813830769079744,6.482865814161219e-06,89.09285393074435,89.09061074642726,0.0,0.0,7852.219637166465,6875.156411815693,89.09225658739551,13.10888086338308,11.47772355895775,0.55,0.020390842922389404
0.0,0.0,543.784614976459,53366.21538502354,0.0003083022266528552,6.454174169006258e-06,89.09277736146151,89.09053275365874,0.0,0.0,7852.182513739047,6875.180263873281,89.09217927382895,13.108818887711264,11.47776337875339,0.6,0.020390710790066185
0.0,0.0,544.2609586124652,53410.73904138753,0.0002931767377053655,6.387001111172371e-06,89.09270683375124,89.09047288216084,0.0,0.0,7858.6935284347655,6880.941575213693,89.09214185385744,13.108746502810284,11.477800792683391,0.65,0.02040352362921636
0.0,0.0,544.2909929246546,53410.70900707535,0.0002955532877126349,6.384857038626625e-06,89.09264046921436,89.09041476425226,0.0,0.0,7858.653261545581,6880.963906329067,89.09209175492134,13.108679335355431,11.47783804225032,0.7,0.02040404354405987
0.0,0.0,544.325893055084,53410.67410694492,0.0002905148303788393,6.333777446874698e-06,89.09257524869584,89.09035542395213,0.0,0.0,7858.619930738936,6880.984222087022,89.09203353952446,13.108623737679627,11.477871930086776,0.75,0.020402526493584764
0.0,0.0,543.443629512499,53321.556370487495,0.00027595948660606826,5.961518661973846e-06,89.09251214778219,89.0904170646178,0.0,0.0,7845.475440967784,6869.5260202062145,89.09199059396407,13.108563811140826,11.47790479566619,0.8,0.02036347084170579
0.0,0.0,543.9248855959268,53366.07511440407,0.0002722414284606254,5.957986678539139e-06,89.0924515211321,89.09035390645155,0.0,0.0,7851.992698780037,6875.285443780243,89.09194509917207,13.108502001302233,11.477938971252494,0.85,0.020379401330576218
0.0,0.0,543.9541205905593,53366.045879409445,0.0002708282455190789,5.963705326494663e-06,89.09240264003667,89.09029307535322,0.0,0.0,7851.959520031324,6875.304593196961,89.09189629283713,13.108446611070658,11.47797094022865,0.9,0.020379017318213035
0.0,0.0,544.4316406378256,53410.56835936217,0.00027199573815265047,5.979953479897632e-06,89.09235028041799,89.09023562105149,0.0,0.0,7858.479627037591,6881.062193218815,89.0918571465591,13.108389703148609,11.478001990356656,0.95,0.020396252798012146
0.0,0.0,544.47833856021,53410.521661439794,0.00032783373026940477,6.537742884927835e-06,89.09228309698369,89.09018058218842,0.0,0.0,7858.453038318062,6881.081707298604,89.09177925177613,13.108345351656483,11.478034540948464,1.0,0.02041240328560892
