hypo_burden_mgdl_min,hyper_burden_mgdl_min,abs_dev_from_target_mgdl_min,glucose_auc_mgdl_min,glucose_sd_mgdl,glucose_rmsd_mgdl,glucose_peak_mgdl,glucose_nadir_mgdl,recovery_time_min,undershoot_mgdl,insulin_auc_muL_min,glucagon_auc_pM_min,mean_glucose_mgdl,mean_insulin_muL,mean_glucagon_pM,modulation_fraction,composite_loss
0.0,0.0,543.2887326667685,53366.71126733323,0.00039511237151988184,7.764535056506961e-06,89.09389626909007,89.09127954053125,0.0,0.0,7852.78754264824,6874.836027625079,89.09300712409555,13.10982895266818,11.477188693864907,0.0,0.020418635336819195
0.0,0.0,542.9088497278284,53412.09115027217,0.0004472676999886286,8.80572271005576e-06,89.09541354379809,89.0924723268359,0.0,0.0,7859.798221849951,6880.316504023795,89.09439724816042,13.110589194078317,11.476758138488398,0.05,0.02045351392888648
0.0,0.0,541.6407568796352,53368.359243120365,0.0005025307864208211,9.478261927882422e-06,89.09692439000281,89.0937945023214,0.0,0.0,7853.703499726014,6874.320613889006,89.09575833576021,13.111358096370642,11.476328236876471,0.1,0.0204538331530281
0.0,0.0,540.8131879252294,53369.18681207477,0.0005502274292064917,1.0317397679851033e-05,89.09842859257874,89.09504221711306,0.0,0.0,7854.153995772736,6874.064796010691,89.09713991999126,13.112110176582197,11.47590116195441,0.15,0.020469844303573625
0.0,0.0,540.0056207959783,53369.99437920403,0.00060808327894367,1.1021593222255608e-05,89.09992572503134,89.09633348803287,0.0,0.0,7854.608305488258,6873.810411442817,89.0984881121937,13.11286862351963,11.475476479871148,0.2,0.02048786407789667
0.0,0.0,539.1869422643929,53370.813057735606,0.0006565751936134258,1.1850262632632117e-05,89.10141699183337,89.09757913608578,0.0,0.0,7855.058722413634,6873.555772693719,89.09985485431653,13.113620571642127,11.475051373445273,0.25,0.020504032808890304
0.0,0.0,538.8325015119042,53416.167498488096,0.0007180602667187488,1.3069677272831218e-05,89.10290078706113,89.0986683619703,0.0,0.0,7862.058218507682,6879.043595260029,89.1011968281703,13.1143589966767,11.474634854478781,0.3,0.02054193927629306
0.0,0.0,538.029743178199,53416.9702568218,0.0007757641896872688,1.3927783103974286e-05,89.10437739820027,89.0998902687081,0.0,0.0,7862.505079565324,6878.792378573588,89.1025358745985,13.115104386264093,11.474215810798313,0.35,0.020560523924684087
0.0,0.0,537.232248368625,53417.76775163138,0.000826339577527876,1.455009322288471e-05,89.10584869693442,89.1011749027178,0.0,0.0,7862.947664078234,6878.543043986716,89.10386614116995,13.115842642332334,11.473799906566665,0.4,0.020576375958087787
0.0,0.0,536.4335237859826,53418.56647621402,0.0008788076785224981,1.544282382902226e-05,89.10731264499094,89.1023637573893,0.0,0.0,7863.386065174624,6878.2951969502,89.1051984590726,13.11657392022456,11.473386483653378,0.45,0.020593775476596094
0.0,0.0,535.2082903901561,53374.79170960985,0.0009422625773928162,1.5955686604009876e-05,89.10876973517836,89.10368767759253,0.0,0.0,7857.271130384489,6872.311621815608,89.10649701103482,13.117314074097644,11.472974326904188,0.5,0.02059547173274363
0.0,0.0,534.4114153090795,53375.58858469092,0.0009904665779306224,1.696749177033904e-05,89.11022025562465,89.10481881252564,0.0,0.0,7857.703249042071,6872.0660517826,89.10782735340722,13.118035474193775,11.472564360238064,0.55,0.02061227047750322
0.0,0.0,533.6262320941379,53376.373767905854,0.0010416943443501694,1.7538067470111384e-05,89.11166443151211,89.10610434329845,0.0,0.0,7858.135969133757,6871.821672018642,89.10913817680444,13.118757878353517,11.472156380665512,0.6,0.02062806224224793
0.0,0.0,532.8376336500194,53377.162366349985,0.001090416832202708,1.860665515586638e-05,89.11310277964952,89.10720539455976,0.0,0.0,7858.565898291331,6871.577990539016,89.1104547017529,13.11947562319087,11.4717495668431,0.65,0.020645214618949484
0.0,0.0,532.0840625336373,53377.91593746636,0.00116486430000612,1.9467730138346964e-05,89.11453371672049,89.10837905358848,0.0,0.0,7859.004215143047,6871.335772351242,89.11171275036119,13.120207370856505,11.471345195911923,0.7,0.02066798594074184
0.0,0.0,530.8916040866693,53334.10839591333,0.0012475856681811498,1.9799853408445123e-05,89.11595876318346,89.10976487780512,0.0,0.0,7852.872578533563,6865.362767616233,89.11296306752436,13.120923272403614,11.470948650987859,0.75,0.020673749499490347
0.0,0.0,530.5615816991769,53379.43841830083,0.0012938662876006769,2.0920175211895868e-05,89.11737720752815,89.11080637829981,0.0,0.0,7859.855733079907,6870.858949193431,89.11425445459237,13.121628936694336,11.470549163928933,0.8,0.020707431371703184
0.0,0.0,530.2112608402479,53424.788739159754,0.0013173061211430046,2.1970135995896234e-05,89.11878905813172,89.11186510242548,0.0,0.0,7866.832206362353,6876.354128727948,89.11557754655506,13.122322279169897,11.470148671773057,0.85,0.020735107572812675
0.0,0.0,529.0117602113442,53380.98823978867,0.0013770217854684812,2.2668106018569145e-05,89.12019438678868,89.11307339702158,0.0,0.0,7860.692114671705,6870.382427438122,89.1168418026522,13.1230252331748,11.469753635122073,0.9,0.020736567051410224
0.0,0.0,528.7003278759198,53426.29967212408,0.0014339725122160436,2.3911177698964232e-05,89.1215940340444,89.11406030080276,0.0,0.0,7867.672020897615,6875.882430736538,89.11809786843048,13.123723137443895,11.46936185277154,0.95,0.02077340350113612
0.0,0.0,527.9467028668059,53427.05329713319,0.001487172394826489,2.457412735519984e-05,89.12298687876574,89.11526066227916,0.0,0.0,7868.089104393899,6875.647486437636,89.11935495768672,13.12441885637014,11.468969952356357,1.0,0.020790032807873643
