hypo_burden_mgdl_min,hyper_burden_mgdl_min,abs_dev_from_target_mgdl_min,glucose_auc_mgdl_min,glucose_sd_mgdl,glucose_rmsd_mgdl,glucose_peak_mgdl,glucose_nadir_mgdl,recovery_time_min,undershoot_mgdl,insulin_auc_muL_min,glucagon_auc_pM_min,mean_glucose_mgdl,mean_insulin_muL,mean_glucagon_pM,modulation_fraction,composite_loss
0.0,693.0087430225434,6456.15203628169,32117.44949266601,29.370579576706522,0.419368199013909,158.64800341922367,81.30477624573275,145.9868546319696,7.786410693846975,24556.348736657168,2408.4921117753415,107.05816497555337,81.85449578885722,8.028307039251139,0.0,12.190277537021027
0.0,459.16685837368993,5881.289570420111,31526.909100874498,24.135963047076956,0.21301436580507788,154.39353124192223,81.24041075100493,142.9752412040923,7.851898970278441,22497.76836926336,2435.029687401021,105.08969700291499,74.99256123087785,8.11676562467007,0.05,9.4615043294988
0.0,290.9339325892581,5454.571416478131,31050.016962808008,22.96363751828084,0.2055441693045855,150.70713421925188,81.15561081720445,138.97065492908493,7.937788258601827,20892.230573430894,2461.322216607521,103.50005654269336,69.64076857810298,8.204407388691736,0.1,8.706669452284334
0.0,169.27244954624473,5127.813764983736,30658.998825274015,22.589958291264324,0.1743779874981686,147.47147027069192,81.05702737044687,138.80548610616785,8.037428828710787,19608.637925127834,2487.1694316271833,102.19666275091339,65.36212641709278,8.290564772090612,0.15,8.191157110459152
0.0,82.445463423378,4869.929427121533,30332.878811062707,24.592723739505487,0.3521756720342392,144.59984483300605,80.95048723432375,138.98625763546053,8.144999307774583,18556.721925768165,2512.4008994415176,101.10959603687569,61.855739752560545,8.374669664805058,0.2,9.19539499694815
0.0,24.58480341420129,4661.224703271812,30056.004683978594,20.976893496664328,0.16016724218719455,142.02693809671865,80.84042456184896,141.0207366051962,8.256068895868879,17674.606048725735,2536.8583405086774,100.18668227992865,58.91535349575245,8.456194468362257,0.25,7.396588094550026
0.0,0.0,4488.639842469915,29816.957242704193,20.19139823578074,0.16902821295922602,139.7027629740973,80.73008472511853,140.73725583226096,8.367393047919109,16919.301214611445,2560.4753890796537,99.38985747568064,56.39767071537148,8.534917963598845,0.3,7.182652534230362
0.0,0.0,4342.699137252663,29607.373013617336,19.686297522227726,0.14926041042751842,137.588435797702,80.62165049295952,142.91248344630816,8.476793348999152,16261.172797072633,2583.1742498999647,98.69124337872445,54.203909323575445,8.610580832999883,0.35,6.996008499953949
0.0,0.0,4217.206863287869,29421.393554744194,19.626025914002398,0.147809537333628,135.65341009770333,80.5165787170647,143.20064749375618,8.582813436211666,15679.275290272166,2604.967910908881,98.07131184914732,52.264250967573886,8.68322636969627,0.4,6.985790531868079
0.0,0.0,4107.425172353748,29254.513092750363,18.734485160036186,0.13818750842485256,133.87308736629916,80.41572005220627,142.98311595708086,8.684605470564463,15158.47576819378,2625.8369964189733,97.51504364250121,50.52825256064594,8.752789988063244,0.45,6.732662363453406
0.0,0.0,4010.0242529079605,29103.439379829164,19.131192348604344,0.13237670560721893,132.22775593118607,80.31960679226549,140.99150446312936,8.781637416613037,14687.597932641009,2645.8115630862303,97.01146459943055,48.95865977547003,8.8193718769541,0.5,6.809072323411645
0.0,0.0,3925.359221023079,28977.301916827582,18.129685535391566,0.13405151896158893,130.73972178597012,80.1861644331776,141.09171336846757,8.915986129513044,14314.11205801208,2661.430004619132,96.59100638942527,47.71370686004027,8.87143334873044,0.55,6.578510722466603
0.0,0.0,3844.917518585709,28874.930710763332,17.57529730037759,0.12442950932683505,129.38142757339986,80.0759780337567,141.79213835987625,9.027066803043255,14017.415964680911,2671.373797979889,96.24976903587778,46.7247198822697,8.90457932659963,0.6,6.414865367000228
0.0,0.0,3768.5693521570347,28782.63314709133,17.251200050496667,0.13907101449100503,128.1114467655436,80.00731954553856,141.0474971861919,9.096608782920157,13744.703226773736,2679.81896731071,95.94211049030443,45.81567742257912,8.9327298910357,0.65,6.395718806254423
0.0,0.0,3696.104393721412,28698.05435134979,17.230832824239517,0.11530576970240108,126.92140324811618,79.9643657527176,141.3332948027051,9.140436272039892,13492.114484383343,2687.301358226623,95.66018117116597,44.97371494794447,8.957671194088743,0.7,6.300639403625662
0.0,0.0,3627.7835108033,28619.855308647497,16.77029340196792,0.12066042034826356,125.804691565295,79.9390301118143,140.4276749997135,9.166637234906744,13256.74307685265,2694.1186662527293,95.39951769549165,44.18914358950883,8.980395554175765,0.75,6.205303633139055
0.0,0.0,3563.12121828672,28547.20567222382,16.587579855977836,0.13113504645187263,124.75605350774323,79.92641065690724,139.79119238778782,9.18011295187398,13036.479862956181,2700.3824290248344,95.15735224074606,43.4549328765206,9.001274763416115,0.8,6.199782961283725
0.0,0.0,3501.431435124094,28479.169379615938,16.170851502358573,0.10052606490223163,123.77193925012915,79.92339209785514,140.59025626195393,9.18398052545595,12829.705046332685,2706.1854578740026,94.9305645987198,42.76568348777562,9.020618192913343,0.85,5.976471455900222
0.0,0.0,3442.9666883566692,28415.318914115396,15.726081534090214,0.11315784548009052,122.84929024914155,79.92771957486177,140.5213822886229,9.180495051717287,12634.756279655645,2711.60502134465,94.71772971371799,42.11585426551881,9.038683404482168,0.9,5.914784279390781
0.0,0.0,3387.0845424672125,28355.140064670137,15.739296715646601,0.1172998338208773,121.98493198556612,79.93792530165823,139.40411914506325,9.171124697961773,12450.547960054395,2716.7066820590917,94.51713354890046,41.50182653351465,9.055688940196973,0.95,5.928698714137249
0.0,0.0,3333.7229514658616,28298.200245370565,15.566805084624914,0.116087522675062,121.17669628705504,79.95271872494098,139.48927082204895,9.157160741569399,12276.01826527136,2721.5267103648434,94.32733415123522,40.92006088423786,9.071755701216144,1.0,5.879339118776073
